2.06461720509425e-06,0.026398698273348304,5.458121540661761e-07,3.6657905209219264e-06,3.6732797900587458e-06,4.622040597776688e-06,1.7796278028106238e-07,0.011695613029064385,0.05141606167202372,2.8672688408920803e-07,4.620245702677705e-06
0.0021382384518984303,5.7810513348851065e-06,0.00021333250787613071,2.9115233562059688e-08,0.0036356447003100542,0.0013337998758510762,0.0001346977065039814,1.0839726350353515e-05,1.293673560641974e-05,0.00018191197534688107,0.005149753501697101
1.975509393746729e-05,0.017538404416325457,7.406811880204579e-06,2.14745432904025e-06,3.7120504618077105e-05,6.209104463271865e-05,2.150256153937783e-06,0.0011156498891438313,0.022451032465075505,3.7836287809065792e-06,4.102404282325325e-05
1.7652379338683247e-05,0.030700194789791763,4.69325837608385e-06,5.7690364235201035e-06,3.125905292641252e-05,3.853342750711643e-05,1.5468830069878335e-06,0.029924810672490712,0.04765546928116035,2.5391620304197517e-06,3.974926754553977e-05
9.767174556599462e-07,0.014715118778876131,6.325148710118036e-07,2.464101737461082e-06,2.0308567415966775e-06,5.754854522021014e-06,1.4943970697300404e-07,0.0015318944926194784,0.024611469609162488,2.8733681028922067e-07,1.7494667358402004e-06
4.7559562615342684e-05,0.022399714733768495,3.123959297625004e-05,4.223005654899155e-06,9.878306041222217e-05,0.00026474028458384565,7.680694042191266e-06,0.020722129699807128,0.03520698588817732,1.5202178470114102e-05,8.62047638960485e-05
0.0026836387418135953,8.494587304015843e-05,0.00017264986323853543,4.688591084844757e-08,0.004379143516871999,0.0009593699408862123,0.00012887357786926727,3.382814529527313e-05,0.0001420806206459484,0.00016430202525141206,0.006993811323291502
1.5381945337389044e-05,0.00650394268604876,1.0874615533419692e-05,1.0260265972838012e-06,2.580621190181362e-05,0.00013947876506000518,9.95299848623627e-07,0.0024319247865422005,0.012528536819630334,1.345392599051174e-06,3.7110282098770866e-05
2.0108659570523472e-06,5.590068865784165e-05,7.659698561924358e-06,1.2917839593851242e-07,3.822381259689369e-06,7.615767720350379e-05,4.621888910048963e-07,0.00017060378844432615,0.0004718040303409646,1.500050438217273e-06,4.403291687125093e-06
0.0005006254828254155,0.011539921517354775,5.7718231640328716e-05,1.855099328498452e-06,0.0008423177749612441,0.00038635686958382603,3.241539631463193e-05,0.005684249744704955,0.022158342914966017,4.428593374060716e-05,0.0012082586373236802
0.0003226269483176773,0.012560040917358755,3.8176372964872306e-05,1.574606362160132e-06,0.0005404076371917973,0.00026136724209710363,2.0540351592514685e-05,0.001546891421357993,0.022830010673640915,2.8146626658441773e-05,0.0007832425691225943
0.00039459690291556907,0.006310302222494787,4.434631191344603e-05,1.1341057521968958e-06,0.0006601377285974904,0.0002991808047979296,2.4704121362275094e-05,0.000590438678493976,0.008223383879485506,3.348799663337621e-05,0.0009607506409322178
0.0026897392600350196,1.7673699089679244e-05,0.00018102389700373563,3.439116493825405e-08,0.004377672589728411,0.0010143822107084026,0.0001357920452880289,1.3589620796989659e-05,3.44335973317967e-05,0.0001714162681148124,0.006927733595321012
0.0002850369239996801,0.0022649888995326765,3.19548464394606e-05,5.345738900184456e-07,0.00047575473220945615,0.00022012947862133056,1.761776453216568e-05,0.0004347206143340042,0.0037828560156886112,2.3551181318648313e-05,0.0006939133426600341
0.00024705934905040305,7.412852748685245e-05,2.767468296767624e-05,1.6854328067810484e-07,0.000412230909479408,0.00019115594654618153,1.5245336887704667e-05,0.0002509122253436232,0.000640962332996127,2.0357904918036553e-05,0.0006016764090837239
0.0025923559525227492,0.00041074694484842945,0.00016768268461249465,1.1839001072770596e-07,0.00422942082755987,0.0009297443588456334,0.00012638646585545643,0.000574647551844743,0.00038844343092363893,0.00015952019376191365,0.006721317536006778
0.0005811197462345911,0.007860221682972256,6.273802884847616e-05,1.0762719241051614e-06,0.0009720531710976981,0.0004164306290657594,3.6233945481070535e-05,0.002156209738964396,0.015677194630409272,4.9129030276613475e-05,0.001419087414003111
0.0005581501490382491,0.008357089404903015,6.48622041511709e-05,1.1456410527857621e-06,0.0009349176694737345,0.0004403270809620108,3.540840046998302e-05,0.0011061428162400678,0.014626581097876203,4.831840004332936e-05,0.0013547343377071088
3.9132721875341984e-08,0.0140193494429285,1.1761717280796473e-08,2.4733528144521462e-06,6.779261276750314e-08,1.5658521899986876e-07,3.0515860351710577e-09,0.0014332736087869142,0.02262699632038617,4.763087643603381e-09,9.016400123219135e-08
